test_id,robot_count,mission_size,inventory_id,scenario,mode,makespan,robot_id,robot_idle_time
test_5_10_t_surveillance_i1_bl0,5,10,1,surveillance,bl0,439.5021197795868,robot_3,329.78142976760864
test_5_10_t_surveillance_i1_bl0,5,10,1,surveillance,bl0,439.5021197795868,robot_4,397.4625451564789
test_5_10_t_surveillance_i1_bl0,5,10,1,surveillance,bl0,439.5021197795868,robot_5,439.5021197795868
test_5_2_t_logistics_i1_multi3,5,2,1,logistics,multi3,124.50186252593994,robot_1,55.46135497093201
test_5_2_t_logistics_i1_multi3,5,2,1,logistics,multi3,124.50186252593994,robot_2,49.5052273273468
test_5_2_t_logistics_i1_multi3,5,2,1,logistics,multi3,124.50186252593994,robot_3,119.98175048828125
test_5_2_t_logistics_i1_multi3,5,2,1,logistics,multi3,124.50186252593994,robot_4,109.50192737579346
test_5_2_t_logistics_i1_multi3,5,2,1,logistics,multi3,124.50186252593994,robot_5,118.50259113311768
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_1,50.96660900115967
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_2,416.96413397789
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_3,433.5021073818207
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_4,427.50230288505554
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_5,416.96402883529663
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_6,433.5021073818207
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_7,430.5038650035858
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_8,433.5021073818207
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_9,433.5021073818207
test_10_10_t_agriculture_i2_bl1,10,10,2,agriculture,bl1,433.5021073818207,robot_10,418.5016589164734
test_2_20_t_surveillance_i0_multi3,2,20,0,surveillance,multi3,784.5022180080414,robot_1,223.40017986297607
test_2_20_t_surveillance_i0_multi3,2,20,0,surveillance,multi3,784.5022180080414,robot_2,322.44381952285767
test_2_2_t_cleaning_i1_bl1,2,2,1,cleaning,bl1,112.50203132629395,robot_1,62.992966651916504
test_2_2_t_cleaning_i1_bl1,2,2,1,cleaning,bl1,112.50203132629395,robot_2,55.503697633743286
test_5_2_t_logistics_i2_bl1,5,2,2,logistics,bl1,132.02259516716003,robot_1,117.02312231063843
test_5_2_t_logistics_i2_bl1,5,2,2,logistics,bl1,132.02259516716003,robot_2,100.50344157218933
test_5_2_t_logistics_i2_bl1,5,2,2,logistics,bl1,132.02259516716003,robot_3,106.50289463996887
test_5_2_t_logistics_i2_bl1,5,2,2,logistics,bl1,132.02259516716003,robot_4,100.47469568252563
test_5_2_t_logistics_i2_bl1,5,2,2,logistics,bl1,132.02259516716003,robot_5,97.50287294387817
test_5_2_t_cleaning_i2_bl0,5,2,2,cleaning,bl0,93.02247929573059,robot_1,93.02247929573059
test_5_2_t_cleaning_i2_bl0,5,2,2,cleaning,bl0,93.02247929573059,robot_2,84.0213520526886
test_5_2_t_cleaning_i2_bl0,5,2,2,cleaning,bl0,93.02247929573059,robot_3,29.98199462890625
test_5_2_t_cleaning_i2_bl0,5,2,2,cleaning,bl0,93.02247929573059,robot_4,81.01762294769287
test_5_2_t_cleaning_i2_bl0,5,2,2,cleaning,bl0,93.02247929573059,robot_5,79.50179409980774
test_2_10_t_agriculture_i1_bl1,2,10,1,agriculture,bl1,453.0109622478485,robot_1,128.9197838306427
test_2_10_t_agriculture_i1_bl1,2,10,1,agriculture,bl1,453.0109622478485,robot_2,316.40101075172424
test_2_20_t_surveillance_i0_bl2,2,20,0,surveillance,bl2,811.5020005702972,robot_1,58.48562145233154
test_2_20_t_surveillance_i0_bl2,2,20,0,surveillance,bl2,811.5020005702972,robot_2,748.4910387992859
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_1,465.1338276863098
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_2,683.3816685676575
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_3,555.7829484939575
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_4,850.5021858215332
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_5,850.5021858215332
test_10_20_t_surveillance_i2_bl1,10,20,2,surveillance,bl1,850.5021858215332,robot_6,850.5021858215332
