test_id,robot_count,mission_size,inventory_id,scenario,mode,makespan,robot_id,robot_idle_time
test-multi_2_10_t_cleaning_i2_bl0,2,10,2,cleaning,bl0,477.01629877090454,robot_2,244.41352486610413
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_1,46.581951379776
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_2,55.50505352020264
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_3,57.04875826835632
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_4,76.50565505027771
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_5,60.039658546447754
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_6,76.50565505027771
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_7,66.0565435886383
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_8,76.50565505027771
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_9,76.50565505027771
test-multi_10_2_t_cleaning_i0_bl1,10,2,0,cleaning,bl1,76.50565505027771,robot_10,76.50565505027771
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_1,21.030219078063965
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_2,79.50514006614685
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_3,79.50514006614685
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_4,79.50514006614685
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_5,66.03423810005188
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_6,79.50514006614685
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_7,79.50514006614685
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_8,72.03763723373413
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_9,79.50514006614685
test-multi_10_2_t_cleaning_i0_bl0,10,2,0,cleaning,bl0,79.50514006614685,robot_10,60.033955574035645
test-multi_2_10_t_cleaning_i2_bl1,2,10,2,cleaning,bl1,475.506605386734,robot_1,158.94420719146729
test-multi_2_10_t_cleaning_i2_bl1,2,10,2,cleaning,bl1,475.506605386734,robot_2,283.42483019828796
test-multi_2_2_t_cleaning_i0_bl1,2,2,0,cleaning,bl1,117.01058268547058,robot_1,29.997663497924805
test-multi_2_2_t_cleaning_i0_bl1,2,2,0,cleaning,bl1,117.01058268547058,robot_2,68.9970428943634
test-multi_2_20_t_cleaning_i1_multi3,2,20,1,cleaning,multi3,576.0218162536621,robot_1,6.018666505813599
test-multi_2_20_t_cleaning_i1_multi3,2,20,1,cleaning,multi3,576.0218162536621,robot_2,3.0237233638763428
